hhID,plotID,plot_area_reported_localUnit,crop_area_share,planting_month,planting_year,localUnit_area,plot_area_reported_ha,plot_area_measured_ha,crop,harvest_month_begin,harvest_month_end,harvest_year_begin,harvest_year_end,season,adm1,adm2,adm3,adm4,latitude,longitude,GPS_level,harvest_month,harvest_year,dataset_name,dataset_doi,country
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,ERUTE,OGUR,OKWALOAMARA,0.351295322,32.63072205,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,ERUTE,LIRA,OMITO,2.561205864,32.94090271,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,KOLE,KOLE,ALITO,AYALA-OYA,1.90533483,32.37199402,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,APAC,MARUZI,APAC,AKERE,2.561205864,32.94090271,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,APAC,KWANIA,NAMBIESO,AORNGA,2.561205864,32.94090271,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,ERUTE,LIRA,OMITO,2.604706526,32.86257172,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,KOLE,KOLE,ABOKE,APACH,2.275728226,32.90391541,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,APAC,KWANIA,NAMBIESO,AORNGA,2.604706526,32.86257172,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,ERUTE,AROMO,ACUTKUMU,2.256250143,32.8728981,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,ERUTE,AROMO,ACUTKUMU,2.561205864,32.94090271,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,ERUTE,AROMO,ACUTKUMU,1.96819818,32.56834412,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,ERUTE,OGUR,OKWALOAMARA,2.604706526,32.86257172,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,LIRA MUNICIPALITY,ADYEL,KIROMBE,2.42945981,32.89060211,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,LIRA MUNICIPALITY,ADYEL,KIROMBE,1.96819818,32.56834412,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,KOLE,KOLE,ABOKE,APACH,2.430733204,32.74663162,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,APAC,MARUZI,IBUJE,AMII,2.430733204,32.74663162,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,APAC,MARUZI,IBUJE,AMII,1.90533483,32.37199402,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,ERUTE,LIRA,OMITO,2.256250143,32.8728981,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,KOLE,KOLE,ABOKE,APACH,1.96819818,32.56834412,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,ERUTE,OGUR,OKWALOAMARA,2.424601316,32.8516922,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,KAMPALA,NAKAWA DIVISION,NAKAWA,MBUYA I,2.275728226,32.90391541,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,KOLE,KOLE,ABOKE,APACH,2.275728226,32.90391541,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,LIRA MUNICIPALITY,ADYEL,KIROMBE,2.430733204,32.74663162,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,LIRA MUNICIPALITY,ADYEL,KIROMBE,2.430733204,32.74663162,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,APAC,MARUZI,APAC,AKERE,0.351295322,32.63072205,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,APAC,MARUZI,APAC,AKERE,2.256250143,32.8728981,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,ERUTE,OGUR,OKWALOAMARA,2.561205864,32.94090271,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,ERUTE,OGUR,OKWALOAMARA,2.275728226,32.90391541,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,APAC,KWANIA,NAMBIESO,AORNGA,1.90533483,32.37199402,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,ERUTE,AROMO,APUCE,1.90533483,32.37199402,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,KAMPALA,NAKAWA DIVISION,NAKAWA,MBUYA I,2.42945981,32.89060211,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,ERUTE,AROMO,ACUTKUMU,2.42945981,32.89060211,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,KOLE,KOLE,ABOKE,APACH,1.96819818,32.56834412,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,KOLE,KOLE,ABOKE,APACH,2.604706526,32.86257172,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,KOLE,KOLE,ABOKE,APACH,2.256250143,32.8728981,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,KOLE,KOLE,ABOKE,APACH,1.90533483,32.37199402,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,LIRA MUNICIPALITY,ADYEL,KIROMBE,1.867478251,32.79664993,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,KAMPALA,NAKAWA DIVISION,NAKAWA,MBUYA I,2.430733204,32.74663162,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,APAC,MARUZI,APAC,AKERE,2.275728226,32.90391541,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,APAC,MARUZI,APAC,AKERE,2.604706526,32.86257172,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,APAC,MARUZI,APAC,AKERE,2.430733204,32.74663162,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,ERUTE,OGUR,OKWALOAMARA,1.90533483,32.37199402,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,APAC,MARUZI,IBUJE,AMII,2.275728226,32.90391541,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,KOLE,KOLE,ABOKE,APACH,1.90533483,32.37199402,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,ERUTE,LIRA,OMITO,1.96819818,32.56834412,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,ERUTE,LIRA,OMITO,0.351295322,32.63072205,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,ERUTE,OGUR,OKWALOAMARA,2.430733204,32.74663162,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,KOLE,KOLE,ABOKE,APACH,2.256250143,32.8728981,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,ERUTE,LIRA,OMITO,1.867478251,32.79664993,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,ERUTE,OGUR,OKWALOAMARA,1.96819818,32.56834412,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,APAC,MARUZI,IBUJE,AMII,2.561205864,32.94090271,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,APAC,MARUZI,APAC,AKERE,1.867478251,32.79664993,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,KOLE,KOLE,ABOKE,APACH,2.561205864,32.94090271,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,LIRA MUNICIPALITY,ADYEL,KIROMBE,0.351295322,32.63072205,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,KOLE,KOLE,ABOKE,APACH,2.561205864,32.94090271,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,APAC,MARUZI,IBUJE,AMII,2.430733204,32.74663162,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,ERUTE,AROMO,ACUTKUMU,2.424601316,32.8516922,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,KOLE,KOLE,ABOKE,APACH,2.42945981,32.89060211,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,ERUTE,LIRA,OMITO,2.430733204,32.74663162,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,KOLE,KOLE,ABOKE,APACH,2.424601316,32.8516922,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,APAC,MARUZI,APAC,AKERE,2.430733204,32.74663162,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,APAC,MARUZI,APAC,AKERE,1.90533483,32.37199402,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,ERUTE,AROMO,ACUTKUMU,2.430733204,32.74663162,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,ERUTE,LIRA,OMITO,1.90533483,32.37199402,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,ERUTE,OGUR,OKWALOAMARA,2.42945981,32.89060211,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,ERUTE,LIRA,OMITO,2.424601316,32.8516922,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,LIRA MUNICIPALITY,ADYEL,KIROMBE,2.275728226,32.90391541,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,KOLE,KOLE,ABOKE,APACH,2.424601316,32.8516922,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,ERUTE,LIRA,OMITO,2.430733204,32.74663162,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,APAC,MARUZI,IBUJE,AMII,2.256250143,32.8728981,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,ERUTE,OGUR,OKWALOAMARA,2.430733204,32.74663162,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,APAC,KWANIA,NAMBIESO,AORNGA,2.424601316,32.8516922,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,APAC,MARUZI,IBUJE,AMII,0.351295322,32.63072205,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,APAC,MARUZI,APAC,AKERE,1.96819818,32.56834412,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,APAC,MARUZI,IBUJE,AMII,2.604706526,32.86257172,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,KOLE,KOLE,ABOKE,APACH,2.430733204,32.74663162,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,ERUTE,OGUR,OKWALOAMARA,1.867478251,32.79664993,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,APAC,MARUZI,APAC,AKERE,2.424601316,32.8516922,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,ERUTE,AROMO,ACUTKUMU,2.430733204,32.74663162,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,APAC,MARUZI,APAC,AKERE,2.42945981,32.89060211,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,ERUTE,OGUR,OKWALOAMARA,2.256250143,32.8728981,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,APAC,MARUZI,IBUJE,AMII,1.867478251,32.79664993,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,LIRA MUNICIPALITY,ADYEL,KIROMBE,2.256250143,32.8728981,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,LIRA MUNICIPALITY,ADYEL,KIROMBE,2.561205864,32.94090271,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,APAC,MARUZI,IBUJE,AMII,1.96819818,32.56834412,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,ERUTE,LIRA,OMITO,2.42945981,32.89060211,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,ERUTE,AROMO,ACUTKUMU,1.867478251,32.79664993,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,5,0.5,60,4,2010,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,first,LIRA,LIRA MUNICIPALITY,ADYEL,KIROMBE,2.604706526,32.86257172,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,3,0.579999983,60,3,2011,acres,0.23472277741804937,NA,Groundnuts,NA,NA,NA,NA,first,APAC,KWANIA,NAMBIESO,AORNGA,2.430733204,32.74663162,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,3,0.579999983,60,3,2011,acres,0.23472277741804937,NA,Groundnuts,NA,NA,NA,NA,first,LIRA,ERUTE,AROMO,APUCE,2.424601316,32.8516922,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,3,0.579999983,60,3,2011,acres,0.23472277741804937,NA,Groundnuts,NA,NA,NA,NA,first,LIRA,ERUTE,AROMO,APUCE,0.351295322,32.63072205,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,3,0.579999983,60,3,2011,acres,0.23472277741804937,NA,Groundnuts,NA,NA,NA,NA,first,KAMPALA,NAKAWA DIVISION,NAKAWA,MBUYA I,0.351295322,32.63072205,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,3,0.579999983,60,3,2011,acres,0.23472277741804937,NA,Groundnuts,NA,NA,NA,NA,first,KOLE,KOLE,ALITO,AYALA-OYA,2.430733204,32.74663162,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,3,0.579999983,60,3,2011,acres,0.23472277741804937,NA,Groundnuts,NA,NA,NA,NA,first,LIRA,ERUTE,AROMO,APUCE,2.430733204,32.74663162,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,3,0.579999983,60,3,2011,acres,0.23472277741804937,NA,Groundnuts,NA,NA,NA,NA,first,KOLE,KOLE,ALITO,AYALA-OYA,1.867478251,32.79664993,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,3,0.579999983,60,3,2011,acres,0.23472277741804937,NA,Groundnuts,NA,NA,NA,NA,first,LIRA,ERUTE,AROMO,APUCE,2.430733204,32.74663162,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,3,0.579999983,60,3,2011,acres,0.23472277741804937,NA,Groundnuts,NA,NA,NA,NA,first,LIRA,ERUTE,AROMO,APUCE,1.867478251,32.79664993,Household,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,3,0.579999983,60,3,2011,acres,0.23472277741804937,NA,Groundnuts,NA,NA,NA,NA,first,KOLE,KOLE,ALITO,AYALA-OYA,2.42945981,32.89060211,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
302300000000,3,0.579999983,60,3,2011,acres,0.23472277741804937,NA,Groundnuts,NA,NA,NA,NA,first,LIRA,ERUTE,AROMO,APUCE,2.42945981,32.89060211,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
